Longitude,Latitude,Altitude
13.392472386360168,47.479416784657246,935.0
13.123683795332909,47.34136296299864,936.0
13.587954998016357,47.405080111456456,937.0
13.172554448246956,47.3572922501131,937.0
13.319166406989098,47.399770349084974,939.0
13.392472386360168,47.48472654702873,940.0
13.416907712817192,47.389150824342,941.0
13.416907712817192,47.49003630940022,942.0
13.172554448246956,47.34667272537013,942.0
13.319166406989098,47.35198248774161,943.0
13.392472386360168,47.399770349084974,946.0
12.952636510133743,47.394460586713485,951.0
13.050377815961838,47.30419462639825,953.0
13.343601733446121,47.410389873827945,954.0
12.977071836590767,47.29888486402676,954.0
13.172554448246956,47.38384106197052,955.0
12.830459877848625,47.37322153722755,955.0
13.245860427618027,47.394460586713485,956.0
13.416907712817192,47.48472654702873,959.0
13.19698977470398,47.37853129959903,961.0
13.00150716304779,47.35198248774161,964.0
13.710131630301476,47.4263191609424,966.0
13.563519671559334,47.410389873827945,967.0
13.441343039274216,47.389150824342,967.0
13.025942489504814,47.33074343825567,967.0
13.123683795332909,47.37322153722755,970.0
13.441343039274216,47.4263191609424,977.0
13.710131630301476,47.41569963619943,978.0
13.53908434510231,47.394460586713485,978.0
13.368037059903145,47.36791177485606,979.0
13.392472386360168,47.47410702228576,980.0
13.392472386360168,47.42100939857091,981.0
13.074813142418861,47.30950438876973,982.0
12.854895204305649,47.336053200627155,983.0
13.563519671559334,47.41569963619943,996.0
13.245860427618027,47.399770349084974,997.0
13.27029575407505,47.34136296299864,1004.0
13.025942489504814,47.325433675884184,1008.0
13.00150716304779,47.3572922501131,1009.0
12.903765857219696,47.38384106197052,1011.0
12.854895204305649,47.389150824342,1016.0
13.172554448246956,47.36260201248458,1016.0
12.952636510133743,47.29888486402676,1018.0
13.416907712817192,47.42100939857091,1019.0
13.514649018645287,47.399770349084974,1022.0
12.92820118367672,47.389150824342,1022.0
13.368037059903145,47.43693868568537,1025.0
13.27029575407505,47.41569963619943,1027.0
12.879330530762672,47.399770349084974,1032.0
13.46577836573124,47.43693868568537,1034.0
13.025942489504814,47.34136296299864,1034.0
12.854895204305649,47.29357510165528,1037.0
13.46577836573124,47.44224844805685,1038.0
13.46577836573124,47.44755821042833,1041.0
13.368037059903145,47.44224844805685,1041.0
12.830459877848625,47.336053200627155,1043.0
12.830459877848625,47.31481415114121,1043.0
12.92820118367672,47.399770349084974,1045.0
13.685696303844452,47.42100939857091,1047.0
13.685696303844452,47.410389873827945,1048.0
13.685696303844452,47.41569963619943,1049.0
13.245860427618027,47.410389873827945,1050.0
12.977071836590767,47.405080111456456,1051.0
13.148119121789932,47.37322153722755,1051.0
12.92820118367672,47.30419462639825,1051.0
13.294731080532074,47.410389873827945,1057.0
13.19698977470398,47.38384106197052,1057.0
13.319166406989098,47.394460586713485,1058.0
13.00150716304779,47.37853129959903,1059.0
13.53908434510231,47.405080111456456,1060.0
13.27029575407505,47.34667272537013,1060.0
13.490213692188263,47.394460586713485,1061.0
13.319166406989098,47.389150824342,1061.0
13.368037059903145,47.37853129959903,1062.0
12.92820118367672,47.29888486402676,1063.0
13.46577836573124,47.43162892331388,1065.0
13.172554448246956,47.34136296299864,1066.0
13.490213692188263,47.43162892331388,1067.0
13.245860427618027,47.389150824342,1068.0
13.46577836573124,47.479416784657246,1069.0
12.830459877848625,47.29357510165528,1071.0
13.514649018645287,47.43162892331388,1072.0
13.00150716304779,47.34667272537013,1074.0
13.441343039274216,47.48472654702873,1076.0
12.830459877848625,47.325433675884184,1076.0
13.099248468875885,47.38384106197052,1077.0
13.343601733446121,47.36260201248458,1077.0
12.830459877848625,47.35198248774161,1078.0
13.53908434510231,47.4263191609424,1080.0
13.00150716304779,47.30950438876973,1080.0
13.27029575407505,47.35198248774161,1086.0
13.294731080532074,47.34136296299864,1086.0
13.343601733446121,47.405080111456456,1088.0
12.952636510133743,47.389150824342,1088.0
13.245860427618027,47.405080111456456,1090.0
13.27029575407505,47.36260201248458,1094.0
13.392472386360168,47.468797259914275,1098.0
13.441343039274216,47.43162892331388,1098.0
12.830459877848625,47.36791177485606,1101.0
13.416907712817192,47.43693868568537,1103.0
13.025942489504814,47.336053200627155,1104.0
12.977071836590767,47.30419462639825,1104.0
13.368037059903145,47.43162892331388,1105.0
13.245860427618027,47.38384106197052,1109.0
13.00150716304779,47.36260201248458,1109.0
13.172554448246956,47.336053200627155,1109.0
13.00150716304779,47.31481415114121,1110.0
13.319166406989098,47.36260201248458,1111.0
13.416907712817192,47.394460586713485,1112.0
13.587954998016357,47.4263191609424,1113.0
13.00150716304779,47.36791177485606,1113.0
13.319166406989098,47.34667272537013,1113.0
13.319166406989098,47.38384106197052,1114.0
13.294731080532074,47.38384106197052,1115.0
13.636825650930405,47.405080111456456,1116.0
13.46577836573124,47.394460586713485,1118.0
13.19698977470398,47.389150824342,1118.0
12.830459877848625,47.3201239135127,1121.0
13.00150716304779,47.37322153722755,1123.0
13.245860427618027,47.34136296299864,1123.0
13.319166406989098,47.3572922501131,1126.0
13.074813142418861,47.336053200627155,1128.0
12.952636510133743,47.399770349084974,1129.0
12.903765857219696,47.30950438876973,1130.0
13.294731080532074,47.35198248774161,1133.0
13.441343039274216,47.479416784657246,1134.0
13.441343039274216,47.43693868568537,1134.0
13.416907712817192,47.43162892331388,1136.0
13.00150716304779,47.38384106197052,1136.0
13.050377815961838,47.3201239135127,1140.0
12.879330530762672,47.29888486402676,1141.0
13.636825650930405,47.410389873827945,1144.0
13.099248468875885,47.34136296299864,1145.0
13.441343039274216,47.44224844805685,1148.0
12.854895204305649,47.38384106197052,1148.0
12.977071836590767,47.3201239135127,1149.0
13.636825650930405,47.41569963619943,1150.0
12.952636510133743,47.38384106197052,1150.0
13.587954998016357,47.410389873827945,1151.0
13.416907712817192,47.44224844805685,1156.0
12.92820118367672,47.37853129959903,1157.0
13.661260977387428,47.41569963619943,1158.0
12.952636510133743,47.37853129959903,1159.0
13.441343039274216,47.394460586713485,1161.0
12.854895204305649,47.325433675884184,1161.0
12.830459877848625,47.36260201248458,1165.0
13.416907712817192,47.479416784657246,1168.0
13.368037059903145,47.410389873827945,1168.0
13.050377815961838,47.35198248774161,1171.0
13.46577836573124,47.458177735171304,1172.0
13.636825650930405,47.42100939857091,1172.0
13.710131630301476,47.42100939857091,1172.0
13.319166406989098,47.36791177485606,1172.0
13.612390324473381,47.4263191609424,1173.0
13.441343039274216,47.47410702228576,1175.0
13.490213692188263,47.4263191609424,1175.0
12.830459877848625,47.30950438876973,1175.0
13.123683795332909,47.36260201248458,1177.0
13.441343039274216,47.42100939857091,1178.0
13.46577836573124,47.45286797279982,1179.0
13.368037059903145,47.38384106197052,1179.0
13.392472386360168,47.46348749754279,1180.0
13.416907712817192,47.41569963619943,1182.0
13.294731080532074,47.3572922501131,1182.0
13.050377815961838,47.30950438876973,1182.0
13.27029575407505,47.36791177485606,1183.0
13.392472386360168,47.458177735171304,1186.0
13.099248468875885,47.37322153722755,1186.0
12.92820118367672,47.30950438876973,1188.0
12.903765857219696,47.29888486402676,1188.0
13.172554448246956,47.36791177485606,1189.0
13.416907712817192,47.44755821042833,1191.0
13.392472386360168,47.4263191609424,1192.0
13.612390324473381,47.410389873827945,1193.0
13.392472386360168,47.45286797279982,1195.0
12.854895204305649,47.33074343825567,1196.0
13.27029575407505,47.410389873827945,1198.0
13.123683795332909,47.3572922501131,1198.0
12.977071836590767,47.325433675884184,1200.0
13.46577836573124,47.4263191609424,1201.0
13.294731080532074,47.34667272537013,1201.0
13.514649018645287,47.405080111456456,1202.0
13.245860427618027,47.36791177485606,1202.0
13.00150716304779,47.336053200627155,1206.0
12.830459877848625,47.34667272537013,1209.0
13.123683795332909,47.34667272537013,1210.0
12.903765857219696,47.37853129959903,1214.0
13.514649018645287,47.4263191609424,1215.0
13.46577836573124,47.47410702228576,1218.0
12.903765857219696,47.31481415114121,1220.0
13.661260977387428,47.410389873827945,1222.0
13.612390324473381,47.405080111456456,1223.0
13.050377815961838,47.34667272537013,1223.0
13.27029575407505,47.3572922501131,1226.0
12.92820118367672,47.394460586713485,1227.0
13.025942489504814,47.389150824342,1231.0
12.952636510133743,47.30419462639825,1231.0
12.854895204305649,47.29888486402676,1231.0
12.977071836590767,47.399770349084974,1233.0
13.343601733446121,47.399770349084974,1233.0
13.123683795332909,47.36791177485606,1236.0
12.854895204305649,47.34136296299864,1236.0
13.343601733446121,47.36791177485606,1237.0
13.368037059903145,47.37322153722755,1239.0
13.294731080532074,47.37853129959903,1240.0
13.294731080532074,47.405080111456456,1243.0
13.148119121789932,47.34136296299864,1245.0
13.172554448246956,47.37853129959903,1249.0
12.830459877848625,47.29888486402676,1257.0
13.53908434510231,47.410389873827945,1260.0
13.245860427618027,47.37322153722755,1261.0
12.854895204305649,47.34667272537013,1262.0
13.025942489504814,47.34667272537013,1262.0
12.879330530762672,47.394460586713485,1263.0
13.050377815961838,47.34136296299864,1266.0
13.392472386360168,47.44755821042833,1268.0
13.099248468875885,47.37853129959903,1268.0
13.074813142418861,47.389150824342,1275.0
12.952636510133743,47.33074343825567,1275.0
13.416907712817192,47.399770349084974,1277.0
13.46577836573124,47.46348749754279,1278.0
13.074813142418861,47.34136296299864,1280.0
13.392472386360168,47.44224844805685,1284.0
12.977071836590767,47.3572922501131,1285.0
13.099248468875885,47.36260201248458,1286.0
13.416907712817192,47.405080111456456,1288.0
12.903765857219696,47.3201239135127,1288.0
13.245860427618027,47.34667272537013,1290.0
12.830459877848625,47.34136296299864,1293.0
13.490213692188263,47.399770349084974,1295.0
13.00150716304779,47.34136296299864,1295.0
12.903765857219696,47.30419462639825,1297.0
12.879330530762672,47.33074343825567,1298.0
13.148119121789932,47.36791177485606,1300.0
13.392472386360168,47.43162892331388,1302.0
13.294731080532074,47.389150824342,1304.0
13.245860427618027,47.37853129959903,1304.0
13.025942489504814,47.3572922501131,1309.0
12.879330530762672,47.38384106197052,1312.0
13.099248468875885,47.3572922501131,1316.0
13.46577836573124,47.399770349084974,1317.0
12.977071836590767,47.30950438876973,1321.0
12.879330530762672,47.30419462639825,1323.0
12.952636510133743,47.325433675884184,1324.0
12.952636510133743,47.37322153722755,1326.0
13.00150716304779,47.389150824342,1327.0
13.7345669567585,47.4263191609424,1330.0
13.025942489504814,47.36791177485606,1338.0
12.952636510133743,47.36791177485606,1341.0
13.050377815961838,47.325433675884184,1341.0
13.416907712817192,47.45286797279982,1345.0
12.879330530762672,47.30950438876973,1345.0
13.53908434510231,47.42100939857091,1346.0
13.074813142418861,47.38384106197052,1348.0
13.025942489504814,47.36260201248458,1352.0
12.854895204305649,47.35198248774161,1352.0
13.27029575407505,47.405080111456456,1353.0
13.00150716304779,47.3201239135127,1353.0
12.830459877848625,47.3572922501131,1354.0
13.025942489504814,47.38384106197052,1356.0
13.148119121789932,47.36260201248458,1359.0
13.343601733446121,47.37322153722755,1361.0
12.903765857219696,47.37322153722755,1362.0
12.92820118367672,47.31481415114121,1363.0
13.441343039274216,47.44755821042833,1365.0
13.612390324473381,47.41569963619943,1366.0
12.830459877848625,47.30419462639825,1367.0
13.416907712817192,47.410389873827945,1370.0
13.416907712817192,47.47410702228576,1375.0
12.977071836590767,47.394460586713485,1378.0
12.977071836590767,47.35198248774161,1379.0
13.172554448246956,47.37322153722755,1380.0
13.368037059903145,47.405080111456456,1381.0
12.92820118367672,47.37322153722755,1382.0
12.854895204305649,47.37853129959903,1383.0
13.099248468875885,47.36791177485606,1383.0
13.245860427618027,47.36260201248458,1383.0
13.050377815961838,47.389150824342,1384.0
13.050377815961838,47.3572922501131,1384.0
13.00150716304779,47.33074343825567,1390.0
13.441343039274216,47.41569963619943,1391.0
13.294731080532074,47.36260201248458,1391.0
13.514649018645287,47.410389873827945,1392.0
13.441343039274216,47.399770349084974,1392.0
13.245860427618027,47.35198248774161,1392.0
12.854895204305649,47.30419462639825,1393.0
13.46577836573124,47.42100939857091,1397.0
13.319166406989098,47.37322153722755,1398.0
13.392472386360168,47.43693868568537,1399.0
13.46577836573124,47.468797259914275,1400.0
12.952636510133743,47.3201239135127,1403.0
13.27029575407505,47.37322153722755,1406.0
12.952636510133743,47.30950438876973,1407.0
12.977071836590767,47.31481415114121,1410.0
13.587954998016357,47.41569963619943,1412.0
13.099248468875885,47.34667272537013,1415.0
13.368037059903145,47.389150824342,1418.0
13.148119121789932,47.35198248774161,1418.0
13.490213692188263,47.405080111456456,1419.0
13.245860427618027,47.3572922501131,1424.0
13.148119121789932,47.3572922501131,1428.0
12.879330530762672,47.34136296299864,1431.0
13.025942489504814,47.35198248774161,1432.0
13.123683795332909,47.35198248774161,1432.0
13.00150716304779,47.394460586713485,1434.0
12.977071836590767,47.389150824342,1434.0
13.099248468875885,47.35198248774161,1434.0
13.490213692188263,47.42100939857091,1435.0
13.319166406989098,47.37853129959903,1438.0
13.343601733446121,47.394460586713485,1441.0
12.952636510133743,47.36260201248458,1443.0
12.879330530762672,47.37853129959903,1444.0
13.148119121789932,47.34667272537013,1444.0
13.368037059903145,47.399770349084974,1447.0
12.879330530762672,47.389150824342,1447.0
13.587954998016357,47.42100939857091,1452.0
13.612390324473381,47.42100939857091,1452.0
13.294731080532074,47.37322153722755,1455.0
12.903765857219696,47.36260201248458,1456.0
12.879330530762672,47.325433675884184,1456.0
13.514649018645287,47.42100939857091,1458.0
12.977071836590767,47.33074343825567,1458.0
13.294731080532074,47.399770349084974,1459.0
12.879330530762672,47.36791177485606,1460.0
13.441343039274216,47.468797259914275,1461.0
12.977071836590767,47.37322153722755,1466.0
12.854895204305649,47.3201239135127,1466.0
12.977071836590767,47.36260201248458,1473.0
12.903765857219696,47.36791177485606,1475.0
13.46577836573124,47.405080111456456,1480.0
12.952636510133743,47.3572922501131,1481.0
12.854895204305649,47.37322153722755,1483.0
13.441343039274216,47.45286797279982,1485.0
13.441343039274216,47.458177735171304,1486.0
13.53908434510231,47.41569963619943,1489.0
13.343601733446121,47.37853129959903,1489.0
13.294731080532074,47.394460586713485,1491.0
13.050377815961838,47.336053200627155,1493.0
13.050377815961838,47.33074343825567,1513.0
13.416907712817192,47.468797259914275,1517.0
12.879330530762672,47.36260201248458,1517.0
13.27029575407505,47.399770349084974,1518.0
12.977071836590767,47.336053200627155,1520.0
13.27029575407505,47.394460586713485,1525.0
12.92820118367672,47.36791177485606,1532.0
13.074813142418861,47.37853129959903,1534.0
13.025942489504814,47.37853129959903,1535.0
12.879330530762672,47.37322153722755,1535.0
13.074813142418861,47.34667272537013,1538.0
12.879330530762672,47.336053200627155,1541.0
13.368037059903145,47.394460586713485,1548.0
13.441343039274216,47.410389873827945,1551.0
12.92820118367672,47.35198248774161,1551.0
13.441343039274216,47.405080111456456,1554.0
13.27029575407505,47.389150824342,1555.0
12.903765857219696,47.35198248774161,1559.0
13.490213692188263,47.410389873827945,1561.0
12.903765857219696,47.3572922501131,1562.0
12.854895204305649,47.3572922501131,1564.0
13.050377815961838,47.38384106197052,1576.0
13.514649018645287,47.41569963619943,1579.0
13.050377815961838,47.36260201248458,1581.0
12.977071836590767,47.38384106197052,1583.0
13.294731080532074,47.36791177485606,1583.0
12.903765857219696,47.34667272537013,1586.0
12.952636510133743,47.336053200627155,1587.0
12.879330530762672,47.31481415114121,1592.0
12.92820118367672,47.34667272537013,1594.0
12.977071836590767,47.34667272537013,1595.0
12.92820118367672,47.3201239135127,1595.0
12.903765857219696,47.325433675884184,1601.0
13.343601733446121,47.389150824342,1609.0
12.977071836590767,47.36791177485606,1612.0
12.879330530762672,47.3572922501131,1612.0
12.854895204305649,47.36791177485606,1613.0
13.00150716304779,47.325433675884184,1613.0
13.27029575407505,47.38384106197052,1624.0
12.92820118367672,47.36260201248458,1627.0
13.416907712817192,47.458177735171304,1631.0
13.343601733446121,47.38384106197052,1631.0
13.025942489504814,47.37322153722755,1641.0
13.441343039274216,47.46348749754279,1650.0
13.46577836573124,47.410389873827945,1651.0
13.416907712817192,47.46348749754279,1652.0
13.050377815961838,47.37322153722755,1655.0
13.27029575407505,47.37853129959903,1657.0
12.952636510133743,47.31481415114121,1657.0
13.46577836573124,47.41569963619943,1660.0
13.490213692188263,47.41569963619943,1660.0
12.977071836590767,47.37853129959903,1666.0
13.074813142418861,47.36260201248458,1679.0
12.879330530762672,47.34667272537013,1682.0
12.854895204305649,47.30950438876973,1689.0
13.050377815961838,47.37853129959903,1694.0
12.92820118367672,47.3572922501131,1699.0
12.854895204305649,47.31481415114121,1702.0
12.903765857219696,47.33074343825567,1703.0
13.074813142418861,47.3572922501131,1714.0
12.977071836590767,47.34136296299864,1717.0
12.92820118367672,47.336053200627155,1720.0
12.903765857219696,47.34136296299864,1733.0
12.952636510133743,47.34136296299864,1744.0
13.074813142418861,47.37322153722755,1749.0
13.050377815961838,47.36791177485606,1749.0
12.92820118367672,47.33074343825567,1763.0
13.074813142418861,47.35198248774161,1773.0
12.879330530762672,47.3201239135127,1785.0
12.92820118367672,47.34136296299864,1790.0
12.952636510133743,47.35198248774161,1823.0
12.854895204305649,47.36260201248458,1830.0
13.074813142418861,47.36791177485606,1850.0
12.879330530762672,47.35198248774161,1857.0
12.903765857219696,47.336053200627155,1874.0
12.92820118367672,47.325433675884184,1875.0
12.952636510133743,47.34667272537013,1898.0
